listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohosts,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
24028670,Apartment in the center of Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/6d840d8c-2dfc-417e-81dd-d483cdb90bfc.jpg,22,180854828,Nodar,"",false,40.1777,44.5268,5,1,3,1.0,false,"",true,2,Moderate,AMD,22,0,29,4.97,5.0,5.0,5.0,5.0,4.9,4.9,661.0,253786.0,58.1,22720.8,0.0,0.1,1.8,695.3,6.0,2307.1,12,255,353,365,661.0,253786.0,56.9,22090.9,0.1,0.4,7.3,2819.8,22.0,8459.5,12,60,78,90
24071142,Like Home Guesthouse,Private room in home,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-24071142/original/088d2548-9d45-494e-8d64-2027c2e21aff.jpeg,14,158730258,Arevik,"",true,40.1820,44.5303,,,2,0.0,false,"",true,3,Moderate,AMD,0,0,31,4.94,4.9,4.9,4.9,5.0,4.7,4.9,2252.0,881092.0,18.6,7262.8,0.3,0.6,6.2,2414.0,9.9,3881.5,125,138,240,365,769.0,299253.0,19.6,7607.6,0.5,0.5,8.5,3325.0,9.2,3562.5,41,6,49,90
24156974,Pushkin 60 Cozy Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/63aa44b6-f0ca-4fb0-af8e-6d2f89d91c26.jpg,37,104584041,Gagik,"",true,40.1850,44.5080,4,1,2,1.0,false,"",true,7,Strict,AMD,12,0,73,4.88,5.0,5.0,4.8,5.0,5.0,4.8,7671.0,2974706.0,51.4,20069.3,0.4,0.5,21.0,8149.9,28.7,11141.2,136,98,229,365,895.0,346377.0,46.4,18008.8,0.2,0.3,9.9,3848.6,13.2,5093.8,19,22,71,90
24215041,Like Home Guesthouse,Private room in home,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-24215041/original/4e4e2186-af4d-4e25-bf89-4e01c7b0d4ee.jpeg,14,158730258,Arevik,"",true,40.1829,44.5301,,,1,0.0,false,"",false,3,Moderate,AMD,0,0,14,4.93,5.0,4.9,4.9,4.9,4.7,4.9,2223.0,867557.0,21.5,8403.6,0.3,0.4,6.1,2376.9,8.9,3456.4,104,114,261,365,1061.0,414192.0,24.0,9308.5,0.5,0.0,11.8,4602.1,0.0,0.0,48,0,42,90
24224242,"Luxurious Modern Apt,North Ave TOUR+AIRP. TRANSFER",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/90856f9d-9c37-4319-baab-c2c564470816.jpg,42,50527209,Invite Armenia,"",false,40.1824,44.5131,7,3,5,1.0,false,"",false,1,Flexible,AMD,25,0,11,4.36,4.6,4.2,4.7,4.6,4.9,4.7,1414.0,548601.0,99.6,38925.7,0.0,0.0,3.9,1503.0,0.0,0.0,14,0,351,365,0.0,0.0,99.0,38440.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
24277982,Studio in an elite house with security in the city center,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/a3e2a739-8079-45ce-bc01-c0b12d2f17d4.jpg,22,16358942,Gayane,"",false,40.1847,44.5083,3,1,1,1.5,false,"",false,20,Strict,AMD,50,0,11,5.0,5.0,5.0,5.0,5.0,5.0,4.9,1326.0,510783.0,122.3,47766.2,0.0,0.1,3.6,1399.4,8.3,3212.5,13,206,352,365,1224.0,469944.0,101.8,39522.9,0.1,0.0,13.6,5221.6,0.0,0.0,12,0,78,90
24361179,"Welcome to my Cosy, Comfy, Corner in Yerevan",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/70cf88de-87f4-44ac-af5a-fda2dff19ddc.jpg,35,183597222,Avet,"",false,40.2149,44.4929,2,1,2,1.0,false,"",false,2,Moderate,AMD,30,0,16,4.81,4.8,4.9,5.0,4.9,4.6,4.8,400.0,153576.0,31.4,12277.3,0.0,0.0,1.1,420.8,1.5,586.2,12,103,353,365,400.0,153576.0,33.4,12967.4,0.1,0.0,4.4,1706.4,0.0,0.0,12,0,78,90
24464885,Sundukyan House,Entire home,entire_home,https://a0.muscache.com/im/pictures/a2928455-abef-485f-9ca3-0175d8f6e2c5.jpg,79,184788585,Ashxen,"",false,40.1997,44.5040,16,6,6,6.5,false,"",true,2,Moderate,AMD,10,0,11,4.73,4.9,4.6,4.7,4.7,4.6,4.5,6526.0,2531887.0,238.9,93367.5,0.1,0.1,17.9,6936.7,32.5,12596.5,28,164,337,365,0.0,0.0,244.0,94752.9,0.0,0.0,0.0,0.0,0.0,0.0,0,60,90,90
24527719,"Cozy apartment, Adonc, Yeraz, Komitas, Arabkir",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjQ1Mjc3MTk%3D/original/ddeb206d-f5d0-4308-b361-1ebf11e5805b.jpeg,21,184555672,Knarik,"",true,40.2137,44.5237,3,1,2,1.0,false,"",true,2,Flexible,AMD,0,0,24,4.71,4.8,4.9,4.6,5.0,4.9,4.5,6342.0,2464001.0,53.8,21038.7,0.3,0.5,17.4,6750.7,23.9,9298.1,125,100,240,365,1010.0,390431.0,51.8,20112.2,0.2,0.3,11.2,4338.1,16.6,6400.5,20,29,70,90
24531766,❤ Apartment just near Republic square #2 MyStreet,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjQ1MzE3NjY%3D/original/e64cd878-48ef-47f3-a81e-9093c56e0f51.jpeg,33,65011405,MyStreet,"",true,40.1801,44.5113,2,1,1,1.0,false,"",true,14,Moderate,AMD,25,0,41,4.78,4.8,4.9,4.8,4.9,5.0,4.8,9994.0,3900379.0,67.8,26495.8,0.4,0.4,27.4,10686.0,29.7,11573.8,144,28,221,365,4358.0,1688290.0,70.6,27416.5,0.7,0.0,48.4,18758.8,0.0,0.0,61,0,29,90
24532261,In the ❤ of Yerevan ✔️ Perfect Location #3 MyStreet,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjQ1MzIyNjE%3D/original/a44832e4-9570-4a6d-9b50-f9589692aa49.jpeg,26,65011405,MyStreet,"",true,40.1801,44.5113,3,1,1,1.0,false,"",true,14,Moderate,AMD,25,0,27,4.74,4.8,5.0,4.7,5.0,4.8,4.7,2622.0,1023943.0,71.0,27710.1,0.1,0.1,7.2,2805.3,8.3,3250.6,39,50,326,365,850.0,326352.0,69.7,27078.6,0.1,0.0,9.4,3626.1,0.0,0.0,12,0,78,90
24619044,Apartment 2,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/37ed08ed-b40b-4f9b-b3c3-66839b1d066e.jpg,10,162682492,Arsen,"",false,40.2011,44.4998,3,1,2,1.0,false,"",false,3,Strict,AMD,0,0,3,3.67,4.3,3.7,3.7,4.0,4.0,4.3,499.0,191586.0,40.9,15989.2,0.0,0.1,1.4,524.9,2.9,1127.0,12,195,353,365,499.0,191586.0,40.8,15858.2,0.1,0.0,5.5,2128.7,0.0,0.0,12,0,78,90
24696348,Renovated two Bedroom in Touristic Center,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/8c301eec-f857-4ef4-8872-8bf97f46f872.jpg,12,128538486,Rafael,"",false,40.1806,44.5183,4,2,4,1.0,false,"",false,5,Firm,AMD,28,0,89,4.87,4.9,4.9,4.9,5.0,4.9,4.9,4109.0,1600732.0,41.1,16042.5,0.3,0.5,11.3,4385.6,20.1,7846.7,109,161,256,365,187.0,71796.0,45.3,17588.7,0.0,0.2,2.1,797.7,9.8,3778.7,4,71,86,90
24697939,"\"HEART OF YEREVAN\"   APARTMENT OF REPUBLIC  SQUERE",Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/b8183046-f8d6-4604-8350-7a600e8c0bbb.jpg,41,109148552,Mихаил,"",true,40.1797,44.5155,3,1,1,1.0,false,"",true,1,Moderate,AMD,10,,321,4.93,5.0,4.9,4.9,4.9,5.0,4.9,8562.0,3331424.0,44.9,17537.6,0.5,0.0,23.5,9127.2,0.0,0.0,186,0,179,365,1263.0,490731.0,46.0,17858.9,0.3,0.0,14.0,5452.6,0.0,0.0,28,0,62,90
24762979,"Bright & Spacious Apt with Balcony View, Queen Bed",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/4656b84f-3418-4a40-8668-d91a9fd6e910.jpg,13,7282794,Karen,"",false,40.1845,44.5217,3,2,2,1.0,false,"",,30,Flexible,AMD,0,,14,4.86,5.0,4.9,4.9,4.9,5.0,4.9,728.0,283572.0,63.3,24727.6,0.0,0.0,2.0,776.9,2.4,935.9,10,62,355,365,0.0,0.0,49.7,19307.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
24768855,Home away from home,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/4ed5f0c2-d17b-4f4e-a292-f2fe1ec7c1a3.jpg,10,187270818,Shakeh,"",false,40.1821,44.5191,3,1,3,1.0,false,"",true,7,Moderate,AMD,0,0,16,4.75,4.6,4.8,4.6,4.8,5.0,4.7,476.0,182754.0,52.6,20545.1,0.0,0.0,1.3,500.7,0.0,0.0,10,0,355,365,476.0,182754.0,48.6,18894.5,0.1,0.0,5.3,2030.6,0.0,0.0,10,0,80,90
