Date,Year,Month,Company,Position,Position_Standardized,Salary_AMD,Experience_Years,Experience_Level,Salary_Category
2019-04-15T14:54:09Z,2019,4,International IT Company,IT Project Manager,Project Manager,700000,0,Entry Level (0 years),500K-1M
2019-04-15T14:54:55Z,2019,4,Not Specified,Team Leader,Team/Tech Lead,2500000,0,Entry Level (0 years),Above 2M
2019-04-15T14:55:12Z,2019,4,Not Specified,DevOps,DevOps/System Admin,1450000,0,Entry Level (0 years),1M-2M
2019-04-15T14:55:30Z,2019,4,Not Specified,Junior Java Developer,Software Engineer/Developer,600000,0,Entry Level (0 years),500K-1M
2019-04-15T14:56:39Z,2019,4,Not Specified,Senior Software Engineer,Software Engineer/Developer,1100000,0,Entry Level (0 years),1M-2M
2019-04-15T14:58:37Z,2019,4,Not Specified,Senior Software Engineer,Software Engineer/Developer,1300000,0,Entry Level (0 years),1M-2M
2019-04-15T15:04:58Z,2019,4,Not Specified,Somebody who does everything,Other,320000,0,Entry Level (0 years),200K-500K
2019-04-15T15:05:56Z,2019,4,Not Specified,Software engineer,Software Engineer/Developer,1100000,0,Entry Level (0 years),1M-2M
2019-04-15T15:07:52Z,2019,4,Not Specified,Product Manager,Product Manager/Owner,600000,0,Entry Level (0 years),500K-1M
2019-04-15T15:18:22Z,2019,4,Not Specified,UI/UX Designer,UI/UX Designer,1200000,0,Entry Level (0 years),1M-2M
2019-04-15T15:20:49Z,2019,4,Not Specified,iOS developer,Software Engineer/Developer,550000,0,Entry Level (0 years),500K-1M
2019-04-15T15:22:17Z,2019,4,IT/media startup,Global operations director,Other,1200000,0,Entry Level (0 years),1M-2M
2019-04-15T15:36:55Z,2019,4,Simply Technologies,Software Developer,Software Engineer/Developer,830000,0,Entry Level (0 years),500K-1M
2019-04-15T15:42:01Z,2019,4,Vineti,Senior DevOps Engineer,DevOps/System Admin,800000,0,Entry Level (0 years),500K-1M
2019-04-15T16:01:18Z,2019,4,Not Specified,Product Owner,Product Manager/Owner,700000,0,Entry Level (0 years),500K-1M
2019-04-15T16:01:33Z,2019,4,VMware,Member of Technical Staff 3,Other,1600000,0,Entry Level (0 years),1M-2M
2019-04-15T17:47:18Z,2019,4,SFL,Software Engineer,Software Engineer/Developer,800000,0,Entry Level (0 years),500K-1M
2019-04-15T17:48:04Z,2019,4,SFL,System Engineer/DevOps,DevOps/System Admin,1250000,0,Entry Level (0 years),1M-2M
2019-04-15T17:49:23Z,2019,4,Not Specified,Senior DBA,Other,1650000,0,Entry Level (0 years),1M-2M
2019-04-15T17:51:13Z,2019,4,Not Specified,Developer,Software Engineer/Developer,550000,0,Entry Level (0 years),500K-1M
2019-04-15T17:53:25Z,2019,4,Not Specified,Web Designer,UI/UX Designer,950000,0,Entry Level (0 years),500K-1M
2019-04-15T17:56:25Z,2019,4,Not Specified,"Software Developer (C++, Image Processing)",Software Engineer/Developer,380000,0,Entry Level (0 years),200K-500K
2019-04-15T17:57:21Z,2019,4,Not Specified,Senior Android Developer,Software Engineer/Developer,1500000,0,Entry Level (0 years),1M-2M
2019-04-15T18:00:54Z,2019,4,Jazva,Solution Architect,Other,2450000,0,Entry Level (0 years),Above 2M
2019-04-15T18:01:53Z,2019,4,Not Specified,Software Engineer,Software Engineer/Developer,800000,0,Entry Level (0 years),500K-1M
2019-04-15T18:04:27Z,2019,4,Not Specified,PHP Web Developer,Software Engineer/Developer,180000,0,Entry Level (0 years),Under 200K
2019-04-15T18:05:01Z,2019,4,Not Specified,Product Manager,Product Manager/Owner,1400000,0,Entry Level (0 years),1M-2M
2019-04-15T18:56:43Z,2019,4,Webb Fontaine,Java Software Engineer Middle 2,Software Engineer/Developer,600000,0,Entry Level (0 years),500K-1M
2019-04-15T18:59:24Z,2019,4,WebbFontaine,Java Software Engineer Middle 1,Software Engineer/Developer,400000,0,Entry Level (0 years),200K-500K
2019-04-15T19:05:14Z,2019,4,EPAM Systems,Java developer,Software Engineer/Developer,500000,0,Entry Level (0 years),500K-1M
2019-04-15T19:06:49Z,2019,4,It company,Junior android developer,Software Engineer/Developer,350000,0,Entry Level (0 years),200K-500K
2019-04-15T19:13:32Z,2019,4,Rocket Systems LLC,Full Stack Developer,Software Engineer/Developer,120000,0,Entry Level (0 years),Under 200K
2019-04-15T19:17:19Z,2019,4,"Global Life Partners, Inc.",Android developer,Software Engineer/Developer,340000,0,Entry Level (0 years),200K-500K
2019-04-15T19:20:13Z,2019,4,ss,DB,Other,500000,0,Entry Level (0 years),500K-1M
2019-04-15T19:24:42Z,2019,4,Not Specified,Software engineer,Software Engineer/Developer,350000,0,Entry Level (0 years),200K-500K
2019-04-15T19:27:39Z,2019,4,Not Specified,Android Developer,Software Engineer/Developer,160000,0,Entry Level (0 years),Under 200K
2019-04-15T19:32:28Z,2019,4,Multiple places,System Administrator,DevOps/System Admin,700000,0,Entry Level (0 years),500K-1M
2019-04-15T19:38:32Z,2019,4,Not Specified,Data Scientist,Data Scientist/Analyst,280000,0,Entry Level (0 years),200K-500K
2019-04-15T19:52:13Z,2019,4,Energize Global Services,Junior Java Developer,Software Engineer/Developer,144000,0,Entry Level (0 years),Under 200K
2019-04-15T19:56:44Z,2019,4,Not Specified,Java Developer,Software Engineer/Developer,120000,0,Entry Level (0 years),Under 200K
2019-04-15T20:03:32Z,2019,4,Snark Ai,Software Developer,Software Engineer/Developer,980000,0,Entry Level (0 years),500K-1M
2019-04-15T20:11:22Z,2019,4,Not Specified,Junior data analyst,Data Scientist/Analyst,120000,0,Entry Level (0 years),Under 200K
2019-04-15T20:13:29Z,2019,4,EGS,Android developer,Software Engineer/Developer,500000,0,Entry Level (0 years),500K-1M
2019-04-15T20:32:22Z,2019,4,Evoca Bank,Junior Developer,Software Engineer/Developer,120000,0,Entry Level (0 years),Under 200K
2019-04-15T20:41:00Z,2019,4,Iguan Systems,Junior Software developer,Software Engineer/Developer,150000,0,Entry Level (0 years),Under 200K
2019-04-15T20:44:48Z,2019,4,Not Specified,Senior full stack engineer,Full Stack Developer,1300000,0,Entry Level (0 years),1M-2M
2019-04-15T20:54:15Z,2019,4,OMD,C++ engineer,Other,860000,0,Entry Level (0 years),500K-1M
2019-04-15T20:54:50Z,2019,4,Fimetech,ML engineer,Other,75000,0,Entry Level (0 years),Under 200K
2019-04-15T20:55:09Z,2019,4,Fimetech,ML engineer,Other,120000,0,Entry Level (0 years),Under 200K
2019-04-15T21:27:20Z,2019,4,Not Specified,Android developer,Software Engineer/Developer,100000,0,Entry Level (0 years),Under 200K
2019-04-15T21:27:34Z,2019,4,Not Specified,Web Developer,Software Engineer/Developer,100000,0,Entry Level (0 years),Under 200K
2019-04-15T21:27:53Z,2019,4,MNM media,Android developer,Software Engineer/Developer,536000,0,Entry Level (0 years),500K-1M
2019-04-15T21:34:40Z,2019,4,Not Specified,PR specialist,Other,290000,0,Entry Level (0 years),200K-500K
2019-04-15T21:50:21Z,2019,4,Not Specified,Developer,Software Engineer/Developer,550000,0,Entry Level (0 years),500K-1M
2019-04-15T21:50:33Z,2019,4,ՇՏՊՔ ՊՈԱԿ,IT assistant professor,Other,95000,0,Entry Level (0 years),Under 200K
2019-04-15T21:55:26Z,2019,4,Not Specified,Android,Mobile Developer,900000,0,Entry Level (0 years),500K-1M
2019-04-15T22:02:45Z,2019,4,Not Specified,Android,Mobile Developer,140000,0,Entry Level (0 years),Under 200K
2019-04-15T22:21:26Z,2019,4,IUNetworks,QA Engineer,QA/Testing,850000,9,Senior (5-10 years),500K-1M
2019-04-15T22:23:35Z,2019,4,EPAM Systems,Senior Software Engineer,Software Engineer/Developer,1200000,6,Senior (5-10 years),1M-2M
2019-04-15T22:23:41Z,2019,4,Not Specified,.net developer,Software Engineer/Developer,150000,1.5,Junior (0-2 years),Under 200K
2019-04-15T22:30:01Z,2019,4,Not Specified,Developer,Software Engineer/Developer,1600000,12,Expert (10+ years),1M-2M
2019-04-15T22:59:22Z,2019,4,Not Specified,Junior QA engineer,QA/Testing,220000,1.5,Junior (0-2 years),200K-500K
2019-04-15T23:41:24Z,2019,4,Not Specified,Senior System Administrator,DevOps/System Admin,1800000,15,Expert (10+ years),1M-2M
2019-04-15T23:59:40Z,2019,4,Not Specified,javascript developer,Software Engineer/Developer,150000,0,Entry Level (0 years),Under 200K
2019-04-16T00:03:08Z,2019,4,Not Specified,Mobile developer,Software Engineer/Developer,610000,3,Mid-Level (2-5 years),500K-1M
2019-04-16T00:10:53Z,2019,4,Not Specified,Frontend developer,Software Engineer/Developer,400000,1,Junior (0-2 years),200K-500K
2019-04-16T00:44:45Z,2019,4,Not Specified,Frontend Developer,Software Engineer/Developer,900000,5,Mid-Level (2-5 years),500K-1M
2019-04-16T01:23:45Z,2019,4,Not Specified,Java Developer,Software Engineer/Developer,400000,2.5,Mid-Level (2-5 years),200K-500K
2019-04-16T07:25:51Z,2019,4,Not Specified,Android Developer,Software Engineer/Developer,600000,3.5,Mid-Level (2-5 years),500K-1M
2019-04-16T08:36:21Z,2019,4,Not Specified,Product Manager,Product Manager/Owner,900000,6,Senior (5-10 years),500K-1M
2019-04-16T09:49:59Z,2019,4,Startup company,Android developer,Software Engineer/Developer,250000,1,Junior (0-2 years),200K-500K
2019-04-16T12:14:12Z,2019,4,Joomag,UI/UX Designer,UI/UX Designer,380000,2.7,Mid-Level (2-5 years),200K-500K
2019-04-16T14:08:19Z,2019,4,Not Specified,Android developer,Software Engineer/Developer,300000,2.5,Mid-Level (2-5 years),200K-500K
2019-04-16T14:30:42Z,2019,4,Beeline,System Administrator,DevOps/System Admin,400000,7,Senior (5-10 years),200K-500K
2019-04-16T14:34:54Z,2019,4,Jetbrains,Scala Plugin Intern,Other,1300000,5,Mid-Level (2-5 years),1M-2M
2019-04-16T17:59:55Z,2019,4,Startup,Tech Lead,Team/Tech Lead,1500000,8,Senior (5-10 years),1M-2M
2019-04-16T22:01:00Z,2019,4,Realizeit,Junior Android Developer,Software Engineer/Developer,100000,0.5,Junior (0-2 years),Under 200K
2019-04-16T22:35:39Z,2019,4,Not Specified,Senior QA Engineer,QA/Testing,900000,7,Senior (5-10 years),500K-1M
2019-04-16T23:01:13Z,2019,4,Renderforest LLC,Illustrator,Other,320000,3,Mid-Level (2-5 years),200K-500K
2019-04-16T23:05:05Z,2019,4,BetConstruct,Software Engineer,Software Engineer/Developer,900000,4,Mid-Level (2-5 years),500K-1M
2019-04-16T23:36:03Z,2019,4,Synopsis,QA Engineer,QA/Testing,500000,2,Junior (0-2 years),500K-1M
2019-04-17T01:33:48Z,2019,4,Not Specified,Database developer,Software Engineer/Developer,1500000,23,Expert (10+ years),1M-2M
2019-04-17T02:03:46Z,2019,4,Not Specified,QA,QA/Testing,600000,5.5,Senior (5-10 years),500K-1M
2019-04-17T08:08:42Z,2019,4,BetConstruct,Manual QA engineer,QA/Testing,280000,1,Junior (0-2 years),200K-500K
2019-04-17T10:03:48Z,2019,4,Not Specified,Senior QA,QA/Testing,700000,5,Mid-Level (2-5 years),500K-1M
2019-04-17T10:15:59Z,2019,4,Not Specified,Project Manager,Project Manager,550000,2,Junior (0-2 years),500K-1M
2019-04-17T10:31:40Z,2019,4,Not Specified,Junior Automation Engineer,Other,120000,0,Entry Level (0 years),Under 200K
2019-04-17T10:33:46Z,2019,4,Not Specified,Junior QA Specialist,QA/Testing,170000,1,Junior (0-2 years),Under 200K
2019-04-17T10:33:58Z,2019,4,Not Specified,Manual QA Engineer,QA/Testing,535000,8,Senior (5-10 years),500K-1M
2019-04-17T10:35:16Z,2019,4,Not Specified,QA Automation Engineer,QA/Testing,650000,2.5,Mid-Level (2-5 years),500K-1M
2019-04-17T10:38:17Z,2019,4,Not Specified,QA Engineer,QA/Testing,1300000,4.5,Mid-Level (2-5 years),1M-2M
2019-04-17T10:48:29Z,2019,4,Not Specified,Manual QA,QA/Testing,250000,2,Junior (0-2 years),200K-500K
2019-04-17T10:59:31Z,2019,4,Not Specified,QA,QA/Testing,200000,3,Mid-Level (2-5 years),200K-500K
2019-04-17T11:00:43Z,2019,4,Not Specified,QA Engineer,QA/Testing,450000,3.5,Mid-Level (2-5 years),200K-500K
2019-04-17T11:07:08Z,2019,4,Click2Sure,QA Engineer,QA/Testing,200000,2,Junior (0-2 years),200K-500K
2019-04-17T11:22:40Z,2019,4,Armenian branch of a New York based company,QA Engineer,QA/Testing,500000,3.5,Mid-Level (2-5 years),500K-1M
2019-04-17T11:25:11Z,2019,4,360stories,Manual QA & Tester of VR systems,QA/Testing,150000,0.4,Junior (0-2 years),Under 200K
2019-04-17T11:30:06Z,2019,4,PicsArt,Junior QA,QA/Testing,370000,3,Mid-Level (2-5 years),200K-500K
2019-04-17T11:34:04Z,2019,4,Not Specified,QA engineer,QA/Testing,700000,7,Senior (5-10 years),500K-1M
2019-04-17T11:38:36Z,2019,4,Not Specified,Manual QA engineer,QA/Testing,600000,3,Mid-Level (2-5 years),500K-1M
2019-04-17T11:57:50Z,2019,4,Not Specified,Software Automation QA engineer,QA/Testing,850000,4,Mid-Level (2-5 years),500K-1M
2019-04-17T12:00:48Z,2019,4,Not Specified,Junior Manual QA,QA/Testing,350000,1.5,Junior (0-2 years),200K-500K
2019-04-17T12:11:23Z,2019,4,Not Specified,QA,QA/Testing,300000,2.5,Mid-Level (2-5 years),200K-500K
2019-04-17T12:17:11Z,2019,4,Not Specified,QA,QA/Testing,250000,2,Junior (0-2 years),200K-500K
2019-04-17T12:18:23Z,2019,4,Not Specified,QA Engineer 2,QA/Testing,850000,3,Mid-Level (2-5 years),500K-1M
2019-04-17T12:22:49Z,2019,4,Not Specified,QA Intern,QA/Testing,750000,0.5,Junior (0-2 years),500K-1M
2019-04-17T12:36:30Z,2019,4,AppearMe,QA Specialist,QA/Testing,150000,0,Entry Level (0 years),Under 200K
2019-04-17T12:37:52Z,2019,4,Not Specified,Manual QA,QA/Testing,365000,5,Mid-Level (2-5 years),200K-500K
2019-04-17T12:45:19Z,2019,4,HayComp,Web Developer,Software Engineer/Developer,500000,3,Mid-Level (2-5 years),500K-1M
2019-04-17T12:54:20Z,2019,4,web company,QA,QA/Testing,150000,2,Junior (0-2 years),Under 200K
2019-04-17T14:00:15Z,2019,4,Not Specified,QA Engineer,QA/Testing,500000,2,Junior (0-2 years),500K-1M
2019-04-17T14:08:21Z,2019,4,Digitain,Sport Analyst,Other,300000,5,Mid-Level (2-5 years),200K-500K
2019-04-17T14:43:18Z,2019,4,Not Specified,QA Engineer,QA/Testing,300000,2,Junior (0-2 years),200K-500K
2019-04-17T15:30:17Z,2019,4,Not Specified,Senior QA,QA/Testing,950000,7,Senior (5-10 years),500K-1M
2019-04-17T15:54:02Z,2019,4,Armenia,QA Manager,QA/Testing,1800000,19,Expert (10+ years),1M-2M
2019-04-17T16:52:34Z,2019,4,Not Specified,QA Engineer,QA/Testing,300000,2,Junior (0-2 years),200K-500K
2019-04-17T18:00:01Z,2019,4,Synopsys,HW Release Engineer II,Other,399000,8,Senior (5-10 years),200K-500K
2019-04-17T18:06:02Z,2019,4,Not Specified,Software Testing Engineer,QA/Testing,500000,1,Junior (0-2 years),500K-1M
2019-04-17T19:50:48Z,2019,4,Not Specified,QA Engineer,QA/Testing,300000,1,Junior (0-2 years),200K-500K
2019-04-17T22:03:35Z,2019,4,STDev Armenia,QA specialist,QA/Testing,170000,1.5,Junior (0-2 years),Under 200K
2019-04-17T22:04:18Z,2019,4,STDev Armenia,QA Specialist,QA/Testing,170000,0.5,Junior (0-2 years),Under 200K
2019-04-17T22:27:02Z,2019,4,STDev,Manual QA Engineer,QA/Testing,100000,0.5,Junior (0-2 years),Under 200K
2019-04-17T23:16:56Z,2019,4,Synergy,Junior Software Engineer,Software Engineer/Developer,160000,0.5,Junior (0-2 years),Under 200K
2019-04-17T23:31:51Z,2019,4,Not Specified,Senior QA Engineer,QA/Testing,750000,7,Senior (5-10 years),500K-1M
2019-04-17T23:55:29Z,2019,4,All.me,Manual Qa team lead,QA/Testing,350000,3,Mid-Level (2-5 years),200K-500K
2019-04-18T08:51:46Z,2019,4,Not Specified,QA Team Lead,QA/Testing,1200000,9,Senior (5-10 years),1M-2M
2019-04-18T09:07:54Z,2019,4,PicsArt,Senior QA,QA/Testing,555000,7,Senior (5-10 years),500K-1M
2019-04-18T10:14:39Z,2019,4,Not Specified,Senior Developer,Software Engineer/Developer,1100000,5,Mid-Level (2-5 years),1M-2M
2019-04-18T10:14:39Z,2019,4,Not Specified,Senior developer,Software Engineer/Developer,1100000,5,Mid-Level (2-5 years),1M-2M
2019-04-18T13:31:29Z,2019,4,Dom Daniel,.,Other,840000,12,Expert (10+ years),500K-1M
2019-04-18T15:56:14Z,2019,4,VMware,Staff Engineer,Other,2000000,10,Senior (5-10 years),Above 2M
2019-04-18T15:56:14Z,2019,4,VMware,Staff Engineer,Other,2000000,10,Senior (5-10 years),Above 2M
2019-04-18T19:18:46Z,2019,4,Not Specified,QA Engineer,QA/Testing,380000,4,Mid-Level (2-5 years),200K-500K
2019-04-18T19:18:46Z,2019,4,Not Specified,QA engineer,QA/Testing,380000,4,Mid-Level (2-5 years),200K-500K
2019-04-18T23:24:28Z,2019,4,PicsArt,Base/mid Backend Developer,Software Engineer/Developer,400000,2.7,Mid-Level (2-5 years),200K-500K
2019-04-18T23:24:28Z,2019,4,PicsArt,Base/mid backend dev,Backend Developer,400000,2.7,Mid-Level (2-5 years),200K-500K
2019-04-19T12:21:58Z,2019,4,M&M,Junior Ios Developer,Software Engineer/Developer,1200000,1,Junior (0-2 years),1M-2M
2019-04-19T13:05:30Z,2019,4,Not Specified,Senior Software Engineer,Software Engineer/Developer,1300000,7,Senior (5-10 years),1M-2M
2019-04-19T13:26:51Z,2019,4,Not Specified,Product Owner,Product Manager/Owner,800000,5,Mid-Level (2-5 years),500K-1M
2019-04-19T13:52:08Z,2019,4,All.me,Manual QA Team Lead,QA/Testing,550000,4,Mid-Level (2-5 years),500K-1M
2019-04-19T20:00:30Z,2019,4,Not Specified,Front-End Developer,Software Engineer/Developer,300000,2,Junior (0-2 years),200K-500K
2019-04-19T22:35:56Z,2019,4,IU Networks,Senior Java Developer,Software Engineer/Developer,1300000,10,Senior (5-10 years),1M-2M
2019-04-19T22:37:09Z,2019,4,IU Networks,Team Lead,Team/Tech Lead,1500000,14,Expert (10+ years),1M-2M
2019-04-20T00:10:58Z,2019,4,EGS,Team Lead,Team/Tech Lead,1800000,11,Expert (10+ years),1M-2M
2019-04-20T14:06:40Z,2019,4,Instigate,Software Engineer,Software Engineer/Developer,56000,1,Junior (0-2 years),Under 200K
2019-04-20T15:00:49Z,2019,4,Not Specified,Senior QA Engineer,QA/Testing,750000,11,Expert (10+ years),500K-1M
2019-04-20T16:13:12Z,2019,4,Not Specified,Senior System Administrator,DevOps/System Admin,150000,1,Junior (0-2 years),Under 200K
2019-04-20T17:04:18Z,2019,4,Union of Advanced Technology Enterprises,Robotics Instructor,Other,50000,2,Junior (0-2 years),Under 200K
2019-04-21T00:36:46Z,2019,4,EPAM Systems,Senior Front End Developer,Software Engineer/Developer,1200000,7,Senior (5-10 years),1M-2M
2019-04-21T01:39:54Z,2019,4,Not Specified,Middle Front-End Developer,Software Engineer/Developer,350000,1.8,Junior (0-2 years),200K-500K
2019-04-21T03:33:53Z,2019,4,Byblosbank Armenia,IT Support Officer,Other,190000,1.5,Junior (0-2 years),Under 200K
2019-04-21T09:49:00Z,2019,4,Not Specified,Project Manager,Project Manager,850000,10,Senior (5-10 years),500K-1M
2019-04-21T09:54:40Z,2019,4,Test,Senior developer,Software Engineer/Developer,700000,10,Senior (5-10 years),500K-1M
2019-04-21T10:20:00Z,2019,4,Not Specified,Manual QA Engineer,QA/Testing,100000,1,Junior (0-2 years),Under 200K
2019-04-21T10:41:11Z,2019,4,Not Specified,Junior QA,QA/Testing,185000,1.5,Junior (0-2 years),Under 200K
2019-04-21T18:05:48Z,2019,4,US based IT company,Data Scientist,Data Scientist/Analyst,1200000,5,Mid-Level (2-5 years),1M-2M
2019-04-22T14:02:14Z,2019,4,STDev,Junior Backend Developer (Python),Software Engineer/Developer,150000,1.5,Junior (0-2 years),Under 200K
2019-04-22T16:42:13Z,2019,4,XXX,CEO,Other,200000,8,Senior (5-10 years),200K-500K
2019-04-22T16:45:46Z,2019,4,Renderforest,Software Engineer,Software Engineer/Developer,700000,2.5,Mid-Level (2-5 years),500K-1M
2019-04-22T17:15:38Z,2019,4,Renderforest,UI UX Designer,UI/UX Designer,714000,4,Mid-Level (2-5 years),500K-1M
2019-04-22T23:14:16Z,2019,4,Not Specified,Backend Developer,Software Engineer/Developer,350000,1,Junior (0-2 years),200K-500K
2019-04-23T10:57:40Z,2019,4,Synopsys,Engineer Sr. I,Other,800000,6,Senior (5-10 years),500K-1M
2019-04-23T12:23:44Z,2019,4,US based Armenian company,Android developer,Software Engineer/Developer,450000,2.5,Mid-Level (2-5 years),200K-500K
2019-04-23T12:24:12Z,2019,4,Not Specified,Android developer,Software Engineer/Developer,700000,3.5,Mid-Level (2-5 years),500K-1M
2019-04-26T18:44:48Z,2019,4,Energize Global Services,Junior Developer,Software Engineer/Developer,500000,2,Junior (0-2 years),500K-1M
2019-04-26T18:44:48Z,2019,4,Energize Global Services,Mid-level Developer,Software Engineer/Developer,800000,2,Junior (0-2 years),500K-1M
2019-04-26T19:14:48Z,2019,4,StDev,Junior Js devloper,Other,150000,0.2,Junior (0-2 years),Under 200K
2019-04-27T12:31:09Z,2019,4,EPAM Systems,Front End Developer,Software Engineer/Developer,800000,4,Mid-Level (2-5 years),500K-1M
2019-04-27T21:12:07Z,2019,4,Not Specified,Senior Database Administratior,Other,1450000,17,Expert (10+ years),1M-2M
2019-04-28T22:02:34Z,2019,4,Synopsys,R&D Engineer,Other,660000,10,Senior (5-10 years),500K-1M
2019-05-01T11:41:38Z,2019,5,Not Specified,Business analyst / project manager,Project Manager,334000,2,Junior (0-2 years),200K-500K
2019-05-01T11:50:47Z,2019,5,IUNetworks,Senior Java Developer,Software Engineer/Developer,1500000,12,Expert (10+ years),1M-2M
2019-05-01T14:35:32Z,2019,5,Not Specified,Frontend Developer,Software Engineer/Developer,110000,4,Mid-Level (2-5 years),Under 200K
2019-05-01T14:55:15Z,2019,5,Not Specified,Solution Architect,Other,1500000,10,Senior (5-10 years),1M-2M
2019-05-02T10:05:17Z,2019,5,Where I should not work for this salary),Product Owner,Product Manager/Owner,350000,5,Mid-Level (2-5 years),200K-500K
2019-05-02T15:23:35Z,2019,5,WF,Developer,Software Engineer/Developer,300000,2,Junior (0-2 years),200K-500K
2019-05-03T10:25:36Z,2019,5,SFL,Project Manager,Project Manager,600000,2,Junior (0-2 years),500K-1M
2019-05-05T14:37:29Z,2019,5,Not Specified,Frontend developer,Software Engineer/Developer,415000,3,Mid-Level (2-5 years),200K-500K
2019-05-05T14:39:31Z,2019,5,ST-Dev,Backend Developer (Python),Software Engineer/Developer,150000,0,Entry Level (0 years),Under 200K
2019-05-06T01:46:47Z,2019,5,VMware,Member of Technical Staff 3,Other,1400000,5,Mid-Level (2-5 years),1M-2M
2019-05-06T01:48:06Z,2019,5,VMware,Member of Technical Staff 3,Other,1100000,5,Mid-Level (2-5 years),1M-2M
2019-05-06T13:17:02Z,2019,5,Not Specified,QA,QA/Testing,115000,1,Junior (0-2 years),Under 200K
2019-05-06T19:48:53Z,2019,5,BetConstruct,.NET developer,Software Engineer/Developer,1100000,4,Mid-Level (2-5 years),1M-2M
2019-05-06T19:49:16Z,2019,5,Dom Daniel,.NET engineer,Other,1200000,5,Mid-Level (2-5 years),1M-2M
2019-05-06T19:50:10Z,2019,5,BlueNet,Android engineer,Mobile Developer,250000,2,Junior (0-2 years),200K-500K
2019-05-06T23:05:14Z,2019,5,Instigate,Software engineer,Software Engineer/Developer,300000,4,Mid-Level (2-5 years),200K-500K
2019-05-07T21:49:27Z,2019,5,Not Specified,Programmer,Other,400000,4,Mid-Level (2-5 years),200K-500K
2019-05-08T10:59:39Z,2019,5,Public school,"Teacher, Operator",Other,46000,16,Expert (10+ years),Under 200K
2019-05-08T11:14:21Z,2019,5,Low Cost company,System Administrator,DevOps/System Admin,230000,0.8,Junior (0-2 years),200K-500K
2019-05-08T12:59:08Z,2019,5,Greatergood Europe,Software Engineer,Software Engineer/Developer,2700000,10,Senior (5-10 years),Above 2M
2019-05-08T14:42:51Z,2019,5,Ayotech,Laravel Developer,Software Engineer/Developer,350000,2,Junior (0-2 years),200K-500K
2019-05-08T14:43:57Z,2019,5,Not Specified,ML engineer part time,Other,200000,0.5,Junior (0-2 years),200K-500K
2019-05-08T14:46:36Z,2019,5,AyoTach,Magento developer,Software Engineer/Developer,420000,2.5,Mid-Level (2-5 years),200K-500K
2019-05-08T14:55:48Z,2019,5,Not Specified,Product owner,Product Manager/Owner,750000,4.5,Mid-Level (2-5 years),500K-1M
2019-05-08T15:20:46Z,2019,5,Parisian Surch Factory,Accountant,Other,300000,3,Mid-Level (2-5 years),200K-500K
2019-05-09T22:04:20Z,2019,5,YEA Engineering,Systems Engineer,Other,600000,2,Junior (0-2 years),500K-1M
2019-05-10T12:27:28Z,2019,5,Not Specified,Mid-level Software Developer,Software Engineer/Developer,400000,4,Mid-Level (2-5 years),200K-500K
2019-05-14T14:11:21Z,2019,5,Not Specified,Senior IT Consultant,Other,1500000,3,Mid-Level (2-5 years),1M-2M
2019-05-14T18:25:39Z,2019,5,Not Specified,QA Engineering Lead,QA/Testing,2100000,13,Expert (10+ years),Above 2M
2019-05-14T19:17:57Z,2019,5,Not Specified,QA engineer,QA/Testing,250000,0.8,Junior (0-2 years),200K-500K
2019-05-14T20:52:34Z,2019,5,Not Specified,Mid-level Back End Engineer,Backend Developer,576000,2.5,Mid-Level (2-5 years),500K-1M
2019-05-15T15:55:48Z,2019,5,Riot Games,Senior Data Analyst,Data Scientist/Analyst,1650000,5,Mid-Level (2-5 years),1M-2M
2019-05-15T16:04:12Z,2019,5,Not Specified,Junior Data Analyst,Data Scientist/Analyst,800000,1,Junior (0-2 years),500K-1M
2019-05-16T18:16:38Z,2019,5,Not Specified,Manual QA,QA/Testing,70000,0,Entry Level (0 years),Under 200K
2019-05-16T21:29:22Z,2019,5,IUNetworks,Senior Java Developer,Software Engineer/Developer,1400000,8,Senior (5-10 years),1M-2M
2019-05-17T17:22:20Z,2019,5,STDev,Project Manager,Project Manager,350000,3,Mid-Level (2-5 years),200K-500K
2019-05-18T15:41:24Z,2019,5,Armsoft,Software Developer,Software Engineer/Developer,90000,0,Entry Level (0 years),Under 200K
2019-05-23T15:23:35Z,2019,5,Not Specified,Junior PHP Full Stack developer,Software Engineer/Developer,220000,0.4,Junior (0-2 years),200K-500K
2019-05-23T22:41:53Z,2019,5,Synopsys,R&D engineer 1,Other,320000,1,Junior (0-2 years),200K-500K
2019-05-26T17:51:19Z,2019,5,Not Specified,Software Engineer,Software Engineer/Developer,388000,8,Senior (5-10 years),200K-500K
2019-05-27T10:51:03Z,2019,5,Webb Fontaine,Product owner (PO),Product Manager/Owner,900000,5,Mid-Level (2-5 years),500K-1M
2019-05-29T16:51:33Z,2019,5,Not Specified,Senior QA Automation Engineer,QA/Testing,750000,4.5,Mid-Level (2-5 years),500K-1M
2019-05-29T18:34:21Z,2019,5,Digitain,Tech Writer,Other,200000,2,Junior (0-2 years),200K-500K
2019-05-29T18:34:48Z,2019,5,Digitain,Product Owner,Product Manager/Owner,350000,5,Mid-Level (2-5 years),200K-500K
